7184,Little League World Series Baseball 2008,Wii,Kotaku,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1983-02-09
7185,Winter Stars,X360,Mr Sunday Movies,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1946-04-01
7186,Bladestorm: The Hundred Years' War,X360,Giant Bomb,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1900-10-23
7187,Burnout Paradise: The Ultimate Box,PC,N4G,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1989-11-15
7188,Forever Kingdom,PS2,Destructoid,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1953-03-30
7189,Blitz: Overtime,PSP,Channel Awesome,4,This game requires heavy QA. Needs more work.,2003-08-16
7190,Altered Beast: Guardian of the Realms,GBA,BrutalMoose,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1939-04-05
7191,Populous DS,DS,Metacritic,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1955-07-02
7192,The Legend of Heroes: A Tear of Vermillion,PSP,Gaming Target,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1987-07-13
7193,Young Justice: Legacy,PS3,Eurogamer,3,While the game is rather bad it is a good laugh with friends.,1922-03-11
7194,Raven Squad: Operation Hidden Dagger,X360,RockPaperShotgun,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,2017-05-26
7195,Age of Empires II: The Age of Kings,PC,Gameranx,2,Terrible experience hardly even worth playing ironically.,1925-11-27
7196,Family Party: 30 Great Games,Wii,Metacritic,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1956-06-15
7197,Shining Tears,PS2,Outside Xbox,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1957-01-03
7198,MotoGP,XB,N4G,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1972-12-07
7199,Scaler,PS2,BrutalMoose,2,Terrible experience hardly even worth playing ironically.,1982-04-08
7200,Halo 2,PC,AngryJoeShow,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1943-09-20
7201,Gradius V,PS2,Destructoid,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1941-01-10
7202,Medal of Honor: Vanguard,Wii,GamesRadar,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1941-10-29
7203,Pro Evolution Soccer 2013,Wii,GameSpot,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1930-06-17
7204,MLB SlugFest 20-04,XB,Mr Sunday Movies,3,While the game is rather bad it is a good laugh with friends.,1937-07-05
7205,Barbie and the Magic of Pegasus,GBA,The Escapist,3,While the game is rather bad it is a good laugh with friends.,1970-07-26
7206,Beaterator,PSP,Gameranx,5,Very basic game that is both uninspired and quickly forgotten,1921-09-05
7207,Big League Sports: Summer,Wii,Outside Xbox,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1918-06-09
7208,Wordmaster,DS,Outside Xbox,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1981-02-13
7209,Arcania: Gothic 4,X360,Critical Drinker,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1968-12-18
7210,Psychonauts,PS2,Easy Allies,2,Terrible experience hardly even worth playing ironically.,2014-10-28
7211,Code Lyoko: Quest for Infinity,Wii,Caddicarus,3,While the game is rather bad it is a good laugh with friends.,2013-07-19
7212,The Smurfs 2,Wii,GameFAQs,5,Very basic game that is both uninspired and quickly forgotten,1911-01-10
7213,Angry Birds: Rio,PC,Gaming Target,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1924-12-28
7214,Championship Foosball,Wii,Gameranx,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1950-03-10
7215,Backyard Sports: Sandlot Sluggers,X360,PC World,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1945-01-05
7216,ESPN NBA 2Night,PS2,AngryJoeShow,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1914-01-17
7217,Ford Mustang: The Legend Lives,XB,Channel Awesome,4,This game requires heavy QA. Needs more work.,1925-10-12
7218,Freekstyle,GC,Kotaku,2,Terrible experience hardly even worth playing ironically.,1930-02-27
7219,PAC-MAN and the Ghostly Adventures,3DS,Channel Awesome,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1974-07-22
7220,Digimon Rumble Arena 2,PS2,Gameranx,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1968-12-09
7221,Dora the Explorer: Dora Saves the Crystal Kingdom,PS2,Channel Awesome,3,While the game is rather bad it is a good laugh with friends.,1956-04-12
7222,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,N4G,5,Very basic game that is both uninspired and quickly forgotten,1991-08-01
7223,Ribbit King,PS2,Easy Allies,5,Very basic game that is both uninspired and quickly forgotten,1949-02-06
7224,Alien Hominid,GC,Critical Drinker,5,Very basic game that is both uninspired and quickly forgotten,1953-05-22
7225,World Championship Poker 2: Featuring Howard Lederer,XB,Polygon,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1970-03-14
7226,Rygar: The Battle of Argus,Wii,IGN,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1980-04-14
7227,Snood 2: On Vacation,DS,GameSpot,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,2019-07-02
7228,Ninja Gaiden Black,XB,Kotaku,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1959-06-12
7229,Touch Detective,DS,Nintendo Life,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1904-08-28
7230,Imagine: Reporter,DS,BrutalMoose,2,Terrible experience hardly even worth playing ironically.,1948-10-20
7231,Trivial Pursuit unhinged,XB,The Escapist,4,This game requires heavy QA. Needs more work.,2007-01-12
7232,NCAA March Madness 08,PS3,Polygon,2,Terrible experience hardly even worth playing ironically.,1984-07-17
7233,InuYasha: Secret of the Divine Jewel,DS,GamesRadar,2,Terrible experience hardly even worth playing ironically.,1963-04-28
7234,Major League Baseball 2K12,PSP,Caddicarus,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1961-02-09
7235,The Revenge of Shinobi,GBA,Critical Drinker,3,While the game is rather bad it is a good laugh with friends.,1952-01-30
7236,Bloody Roar 4,PS2,Metacritic,4,This game requires heavy QA. Needs more work.,1911-02-08
7237,Let's Ride! Silver Buckle Stables,PS2,PC World,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1903-11-22
7238,Atari Classics Evolved,PSP,VG247,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1979-05-30
7239,I-Ninja,GC,Kotaku,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1927-03-12
7240,Tak: The Great Juju Challenge,DS,Mr Sunday Movies,2,Terrible experience hardly even worth playing ironically.,1986-04-05
7241,Steins;Gate 0,PSV,GameFAQs,2,Terrible experience hardly even worth playing ironically.,1912-11-08
7242,Dance on Broadway,PS3,Polygon,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1979-08-08
7243,Football Manager 2017,PC,RockPaperShotgun,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2016-08-10
7244,Wild ARMs: Alter Code F,PS2,Fextralife,2,Terrible experience hardly even worth playing ironically.,1932-10-15
7245,Army Corps of Hell,PSV,Channel Awesome,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1976-09-18
7246,Bomberman Max 2: Blue Advance,GBA,Polygon,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1994-11-14
7247,Mind Quiz,PSP,PC Gamer,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1914-05-11
7248,Shrek SuperSlam,XB,VG247,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1983-01-14
7249,Ultimate Mortal Kombat,DS,N4G,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2005-10-31
7250,Alien Monster Bowling League,Wii,Gameranx,2,Terrible experience hardly even worth playing ironically.,1976-08-19
7251,New Legends,XB,The Escapist,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1969-01-29
7252,Total Overdose: A Gunslinger's Tale in Mexico,PS2,PC World,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1923-12-28
7253,Island Xtreme Stunts,PS2,Kotaku,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,2008-09-10
7254,Agassi Tennis Generation,PS2,Polygon,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,2019-08-06
7255,I Love Puppies,DS,IGN,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2012-07-05
7256,Metal Slug X,PS,The Escapist,2,Terrible experience hardly even worth playing ironically.,1908-07-06
7257,Romance of the Three Kingdoms X,PS2,Channel Awesome,5,Very basic game that is both uninspired and quickly forgotten,1962-07-05
7258,Prinny: Can I Really Be the Hero?,PSP,Critical Drinker,4,This game requires heavy QA. Needs more work.,1938-03-06
7259,Green Lantern: Rise of the Manhunters,Wii,AngryJoeShow,3,While the game is rather bad it is a good laugh with friends.,1968-03-04
7260,GripShift,PSP,BrutalMoose,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1907-01-09
7261,Jenga World Tour,DS,Metacritic,4,This game requires heavy QA. Needs more work.,1947-08-26
7262,Fighting Fantasy: The Warlock of Firetop Mountain,DS,Caddicarus,4,This game requires heavy QA. Needs more work.,2018-09-07
7263,The Daring Game for Girls,Wii,PC Gamer,3,While the game is rather bad it is a good laugh with friends.,1980-06-21
7264,Alvin and the Chipmunks: Chipwrecked,Wii,AngryJoeShow,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1921-09-18
